0,1,2,3,4,5,6
2004-07-20,True,SPY,0.001936071110735238,IEF,-0.005631162046038196,0.004100000000000001
2004-07-21,True,IVV,-0.010069727063150347,IEF,-0.012958762014408265,0.004200000000000001
2004-07-22,True,SPY,-0.01667320384917803,IEF,-0.011203059872714194,0.0044
2004-07-23,True,IVV,-0.02642300895420968,IEF,-0.011369715220012289,0.004599999999999998
2004-07-26,True,SPY,-0.03222210078293741,IEF,-0.014787726457328176,0.005
2004-07-27,True,IVV,-0.015440793350807613,IEF,-0.021514558263527883,0.0052
2004-07-28,True,IVV,0.0037512121674883048,IEF,-0.020663900486830644,0.0052
2004-07-29,False,IVV,0.019330325566923268,IEF,-0.01641353988831218,0.0051
2004-07-30,False,SPY,0.013609082384099525,IEF,-0.012891920738053786,0.0048
2004-08-02,False,IVV,0.008746160157592886,IEF,-0.013633554156237904,0.0053
2004-08-03,False,SPY,0.005648766250670123,IEF,-0.012416976451185668,0.0052
2004-08-04,False,IVV,0.004936543569753038,IEF,-0.011520204811431012,0.0053
2004-08-05,False,IVV,-0.003144847471410861,IEF,-0.012458027630291912,0.0052
2004-08-06,True,SPY,-0.02198752313908936,IEF,1.2496646504045472e-05,0.004699999999999999
2004-08-09,True,SPY,-0.017208555017095728,IEF,0.002517312796448845,0.0054
2004-08-10,True,IVV,-0.010430546085680836,IEF,-0.0006881336645424563,0.0053
2004-08-11,True,IVV,-0.01195207852001412,IEF,-0.00039942038113716105,0.0048
2004-08-12,True,IVV,-0.026359857458279623,IEF,-0.011373163249420837,0.0049
2004-08-13,True,SPY,-0.03817332122194739,IEF,-0.015155708031091675,0.0048
2004-08-16,True,IVV,-0.03191847294962302,IEF,-0.01988281964360028,0.0053
2004-08-17,True,SPY,-0.0315710620898173,IEF,-0.0151570881130636,0.0052
2004-08-18,True,IVV,-0.021749062055055335,IEF,-0.018498636265433133,0.0052
2004-08-19,True,SPY,-0.023072610065329457,IEF,-0.013051615423613327,0.0052
2004-08-20,True,IVV,-0.020722421472440078,IEF,-0.015578982739106517,0.0053
2004-08-23,True,IVV,-0.013778711801834653,IEF,-0.02370949132811251,0.0058000000000000005
2004-08-24,True,IVV,-0.02094086878995438,IEF,-0.02212450397100696,0.0060999999999999995
2004-08-25,True,IVV,-0.028194583348047586,IEF,-0.018896501790080178,0.0060999999999999995
2004-08-26,True,IVV,-0.02986883540268137,IEF,-0.01327630486802478,0.006100000000000001
2004-08-27,True,IVV,-0.01749114446769917,IEF,-0.018121405220415276,0.006100000000000001
2004-08-30,True,SPY,-0.029886550570326964,IEF,-0.01611458638087726,0.006600000000000002
